x,y,i,j,node,start_datetime,end_datetime,flux_m3,screen_top,screen_botm
509955.0,1180285.0,239,332,94498,2007-05-01,2007-05-31,-163.14265,9999.0,9999.0
510955.0,1180285.0,239,333,94499,2007-05-01,2007-05-31,-5.8265233,9999.0,9999.0
512955.0,1180285.0,239,335,94501,2007-05-01,2007-05-31,-7.8293905,9999.0,9999.0
516955.0,1180285.0,239,339,94505,2007-05-01,2007-05-31,-78.65805999999999,9999.0,9999.0
517955.0,1180285.0,239,340,94506,2007-05-01,2007-05-31,-78.65805999999999,9999.0,9999.0
524955.0,1180285.0,239,347,94513,2007-05-01,2007-05-31,-165.14551,9999.0,9999.0
525955.0,1180285.0,239,348,94514,2007-05-01,2007-05-31,-155.17671,9999.0,9999.0
526955.0,1180285.0,239,349,94515,2007-05-01,2007-05-31,-60.404655000000005,9999.0,9999.0
527955.0,1180285.0,239,350,94516,2007-05-01,2007-05-31,-78.65805999999999,9999.0,9999.0
529955.0,1180285.0,239,352,94518,2007-05-01,2007-05-31,-1.9573476000000003,9999.0,9999.0
530955.0,1180285.0,239,353,94519,2007-05-01,2007-05-31,-117.9871,9999.0,9999.0
499955.0,1181285.0,240,322,94882,2007-05-01,2007-05-31,-69.91828000000001,9999.0,9999.0
500955.0,1181285.0,240,323,94883,2007-05-01,2007-05-31,-168.01326,9999.0,9999.0
501955.0,1181285.0,240,324,94884,2007-05-01,2007-05-31,-61.360569999999996,9999.0,9999.0
502955.0,1181285.0,240,325,94885,2007-05-01,2007-05-31,-92.268456,9999.0,9999.0
504955.0,1181285.0,240,327,94887,2007-05-01,2007-05-31,-14.566308,9999.0,9999.0
505955.0,1181285.0,240,328,94888,2007-05-01,2007-05-31,-51.482796,9999.0,9999.0
506955.0,1181285.0,240,329,94889,2007-05-01,2007-05-31,-158.40861999999998,9999.0,9999.0
507955.0,1181285.0,240,330,94890,2007-05-01,2007-05-31,-107.88172,9999.0,9999.0
508955.0,1181285.0,240,331,94891,2007-05-01,2007-05-31,-80.660934,9999.0,9999.0
509955.0,1181285.0,240,332,94892,2007-05-01,2007-05-31,-109.79355,9999.0,9999.0
510955.0,1181285.0,240,333,94893,2007-05-01,2007-05-31,-18.481003,9999.0,9999.0
512955.0,1181285.0,240,335,94895,2007-05-01,2007-05-31,-3.9146953,9999.0,9999.0
513955.0,1181285.0,240,336,94896,2007-05-01,2007-05-31,-1.9573476000000003,9999.0,9999.0
515955.0,1181285.0,240,338,94898,2007-05-01,2007-05-31,-39.329029999999996,9999.0,9999.0
516955.0,1181285.0,240,339,94899,2007-05-01,2007-05-31,-78.65805999999999,9999.0,9999.0
517955.0,1181285.0,240,340,94900,2007-05-01,2007-05-31,-117.9871,9999.0,9999.0
522955.0,1181285.0,240,345,94905,2007-05-01,2007-05-31,-117.9871,9999.0,9999.0
524955.0,1181285.0,240,347,94907,2007-05-01,2007-05-31,-9.786738,9999.0,9999.0
525955.0,1181285.0,240,348,94908,2007-05-01,2007-05-31,-17.616127,9999.0,9999.0
528955.0,1181285.0,240,351,94911,2007-05-01,2007-05-31,-35.232254,9999.0,9999.0
529955.0,1181285.0,240,352,94912,2007-05-01,2007-05-31,-43.243725,9999.0,9999.0
499955.0,1182285.0,241,322,95276,2007-05-01,2007-05-31,-128.18352,9999.0,9999.0
500955.0,1182285.0,241,323,95277,2007-05-01,2007-05-31,-40.785664000000004,9999.0,9999.0
502955.0,1182285.0,241,325,95279,2007-05-01,2007-05-31,-35.05018,9999.0,9999.0
504955.0,1182285.0,241,327,95281,2007-05-01,2007-05-31,-66.2767,9999.0,9999.0
505955.0,1182285.0,241,328,95282,2007-05-01,2007-05-31,-17.479570000000002,9999.0,9999.0
506955.0,1182285.0,241,329,95283,2007-05-01,2007-05-31,-212.6681,9999.0,9999.0
507955.0,1182285.0,241,330,95284,2007-05-01,2007-05-31,-115.84767,9999.0,9999.0
508955.0,1182285.0,241,331,95285,2007-05-01,2007-05-31,-24.398567,9999.0,9999.0
509955.0,1182285.0,241,332,95286,2007-05-01,2007-05-31,-144.20647,9999.0,9999.0
510955.0,1182285.0,241,333,95287,2007-05-01,2007-05-31,-244.71397000000002,9999.0,9999.0
511955.0,1182285.0,241,334,95288,2007-05-01,2007-05-31,-14.657348999999998,9999.0,9999.0
512955.0,1182285.0,241,335,95289,2007-05-01,2007-05-31,-23.488173,9999.0,9999.0
513955.0,1182285.0,241,336,95290,2007-05-01,2007-05-31,-3.9146953,9999.0,9999.0
517955.0,1182285.0,241,340,95294,2007-05-01,2007-05-31,-235.9742,9999.0,9999.0
518955.0,1182285.0,241,341,95295,2007-05-01,2007-05-31,-157.31611999999998,9999.0,9999.0
519955.0,1182285.0,241,342,95296,2007-05-01,2007-05-31,-943.8968,9999.0,9999.0
521955.0,1182285.0,241,344,95298,2007-05-01,2007-05-31,-275.30322,9999.0,9999.0
522955.0,1182285.0,241,345,95299,2007-05-01,2007-05-31,-39.329029999999996,9999.0,9999.0
523955.0,1182285.0,241,346,95300,2007-05-01,2007-05-31,-78.65805999999999,9999.0,9999.0
524955.0,1182285.0,241,347,95301,2007-05-01,2007-05-31,-2.9132617,9999.0,9999.0
525955.0,1182285.0,241,348,95302,2007-05-01,2007-05-31,-54.805733,9999.0,9999.0
528955.0,1182285.0,241,351,95305,2007-05-01,2007-05-31,-127.81936,9999.0,9999.0
529955.0,1182285.0,241,352,95306,2007-05-01,2007-05-31,-39.329029999999996,9999.0,9999.0
499955.0,1183285.0,242,322,95670,2007-05-01,2007-05-31,-68.46165,9999.0,9999.0
500955.0,1183285.0,242,323,95671,2007-05-01,2007-05-31,-64.09176,9999.0,9999.0
501955.0,1183285.0,242,324,95672,2007-05-01,2007-05-31,-43.243725,9999.0,9999.0
502955.0,1183285.0,242,325,95673,2007-05-01,2007-05-31,-3.9146953,9999.0,9999.0
504955.0,1183285.0,242,327,95675,2007-05-01,2007-05-31,-124.54191999999999,9999.0,9999.0
506955.0,1183285.0,242,329,95677,2007-05-01,2007-05-31,-43.881004,9999.0,9999.0
507955.0,1183285.0,242,330,95678,2007-05-01,2007-05-31,-43.835484,9999.0,9999.0
508955.0,1183285.0,242,331,95679,2007-05-01,2007-05-31,-67.00501,9999.0,9999.0
509955.0,1183285.0,242,332,95680,2007-05-01,2007-05-31,-188.40608,9999.0,9999.0
510955.0,1183285.0,242,333,95681,2007-05-01,2007-05-31,-238.88745,9999.0,9999.0
511955.0,1183285.0,242,334,95682,2007-05-01,2007-05-31,-1.9573476000000003,9999.0,9999.0
514955.0,1183285.0,242,337,95685,2007-05-01,2007-05-31,-1.9573476000000003,9999.0,9999.0
518955.0,1183285.0,242,341,95689,2007-05-01,2007-05-31,-157.31611999999998,9999.0,9999.0
520955.0,1183285.0,242,343,95691,2007-05-01,2007-05-31,-196.64516,9999.0,9999.0
521955.0,1183285.0,242,344,95692,2007-05-01,2007-05-31,-353.96127,9999.0,9999.0
524955.0,1183285.0,242,347,95695,2007-05-01,2007-05-31,-13.701432999999998,9999.0,9999.0
527955.0,1183285.0,242,350,95698,2007-05-01,2007-05-31,-1.9573476000000003,9999.0,9999.0
528955.0,1183285.0,242,351,95699,2007-05-01,2007-05-31,-45.201073,9999.0,9999.0
499955.0,1184285.0,243,322,96064,2007-05-01,2007-05-31,-78.658066,9999.0,9999.0
500955.0,1184285.0,243,323,96065,2007-05-01,2007-05-31,-45.155552,9999.0,9999.0
501955.0,1184285.0,243,324,96066,2007-05-01,2007-05-31,-9.786738,9999.0,9999.0
502955.0,1184285.0,243,325,96067,2007-05-01,2007-05-31,-39.329029999999996,9999.0,9999.0
503955.0,1184285.0,243,326,96068,2007-05-01,2007-05-31,-84.530106,9999.0,9999.0
504955.0,1184285.0,243,327,96069,2007-05-01,2007-05-31,-81.57133,9999.0,9999.0
505955.0,1184285.0,243,328,96070,2007-05-01,2007-05-31,-17.479570000000002,9999.0,9999.0
506955.0,1184285.0,243,329,96071,2007-05-01,2007-05-31,-125.27025,9999.0,9999.0
507955.0,1184285.0,243,330,96072,2007-05-01,2007-05-31,-58.265232,9999.0,9999.0
508955.0,1184285.0,243,331,96073,2007-05-01,2007-05-31,-256.36703,9999.0,9999.0
509955.0,1184285.0,243,332,96074,2007-05-01,2007-05-31,-84.48459,9999.0,9999.0
510955.0,1184285.0,243,333,96075,2007-05-01,2007-05-31,-21.439783,9999.0,9999.0
511955.0,1184285.0,243,334,96076,2007-05-01,2007-05-31,-101.96415999999999,9999.0,9999.0
512955.0,1184285.0,243,335,96077,2007-05-01,2007-05-31,-72.83154,9999.0,9999.0
513955.0,1184285.0,243,336,96078,2007-05-01,2007-05-31,-171.88243,9999.0,9999.0
514955.0,1184285.0,243,337,96079,2007-05-01,2007-05-31,-49.57097,9999.0,9999.0
515955.0,1184285.0,243,338,96080,2007-05-01,2007-05-31,-50.572403,9999.0,9999.0
516955.0,1184285.0,243,339,96081,2007-05-01,2007-05-31,-2.9132617,9999.0,9999.0
517955.0,1184285.0,243,340,96082,2007-05-01,2007-05-31,-8.739785000000001,9999.0,9999.0
518955.0,1184285.0,243,341,96083,2007-05-01,2007-05-31,-8.739785000000001,9999.0,9999.0
520955.0,1184285.0,243,343,96085,2007-05-01,2007-05-31,-157.31611999999998,9999.0,9999.0
523955.0,1184285.0,243,346,96088,2007-05-01,2007-05-31,-78.65805999999999,9999.0,9999.0
525955.0,1184285.0,243,348,96090,2007-05-01,2007-05-31,-5.872043,9999.0,9999.0
527955.0,1184285.0,243,350,96092,2007-05-01,2007-05-31,-82.572754,9999.0,9999.0
528955.0,1184285.0,243,351,96093,2007-05-01,2007-05-31,-25.445518,9999.0,9999.0
529955.0,1184285.0,243,352,96094,2007-05-01,2007-05-31,-29.360214000000003,9999.0,9999.0
499955.0,1185285.0,244,322,96458,2007-05-01,2007-05-31,-45.155552,9999.0,9999.0
500955.0,1185285.0,244,323,96459,2007-05-01,2007-05-31,-86.48745,9999.0,9999.0
501955.0,1185285.0,244,324,96460,2007-05-01,2007-05-31,-143.43262,9999.0,9999.0
502955.0,1185285.0,244,325,96461,2007-05-01,2007-05-31,-29.360214000000003,9999.0,9999.0
503955.0,1185285.0,244,326,96462,2007-05-01,2007-05-31,-123.81362,9999.0,9999.0
505955.0,1185285.0,244,328,96464,2007-05-01,2007-05-31,-11.653047,9999.0,9999.0
506955.0,1185285.0,244,329,96465,2007-05-01,2007-05-31,-201.01505,9999.0,9999.0
507955.0,1185285.0,244,330,96466,2007-05-01,2007-05-31,-46.612186,9999.0,9999.0
508955.0,1185285.0,244,331,96467,2007-05-01,2007-05-31,-113.6172,9999.0,9999.0
509955.0,1185285.0,244,332,96468,2007-05-01,2007-05-31,-100.18888000000001,9999.0,9999.0
510955.0,1185285.0,244,333,96469,2007-05-01,2007-05-31,-158.49963,9999.0,9999.0
511955.0,1185285.0,244,334,96470,2007-05-01,2007-05-31,-209.75485,9999.0,9999.0
512955.0,1185285.0,244,335,96471,2007-05-01,2007-05-31,-163.14265,9999.0,9999.0
513955.0,1185285.0,244,336,96472,2007-05-01,2007-05-31,-151.4896,9999.0,9999.0
514955.0,1185285.0,244,337,96473,2007-05-01,2007-05-31,-81.79893,9999.0,9999.0
515955.0,1185285.0,244,338,96474,2007-05-01,2007-05-31,-99.82473,9999.0,9999.0
516955.0,1185285.0,244,339,96475,2007-05-01,2007-05-31,-230.14767,9999.0,9999.0
517955.0,1185285.0,244,340,96476,2007-05-01,2007-05-31,-128.18352,9999.0,9999.0
518955.0,1185285.0,244,341,96477,2007-05-01,2007-05-31,-90.31111,9999.0,9999.0
519955.0,1185285.0,244,342,96478,2007-05-01,2007-05-31,-23.306093,9999.0,9999.0
526955.0,1185285.0,244,349,96485,2007-05-01,2007-05-31,-39.329029999999996,9999.0,9999.0
527955.0,1185285.0,244,350,96486,2007-05-01,2007-05-31,-39.329029999999996,9999.0,9999.0
529955.0,1185285.0,244,352,96488,2007-05-01,2007-05-31,-53.03046,9999.0,9999.0
533955.0,1185285.0,244,356,96492,2007-05-01,2007-05-31,-39.329029999999996,9999.0,9999.0
500955.0,1186285.0,245,323,96853,2007-05-01,2007-05-31,-5.8265233,9999.0,9999.0
502955.0,1186285.0,245,325,96855,2007-05-01,2007-05-31,-7.8293905,9999.0,9999.0
503955.0,1186285.0,245,326,96856,2007-05-01,2007-05-31,-101.96415999999999,9999.0,9999.0
505955.0,1186285.0,245,328,96858,2007-05-01,2007-05-31,-214.67097,9999.0,9999.0
506955.0,1186285.0,245,329,96859,2007-05-01,2007-05-31,-139.83656000000002,9999.0,9999.0
507955.0,1186285.0,245,330,96860,2007-05-01,2007-05-31,-53.895336,9999.0,9999.0
508955.0,1186285.0,245,331,96861,2007-05-01,2007-05-31,-45.701794,9999.0,9999.0
509955.0,1186285.0,245,332,96862,2007-05-01,2007-05-31,-65.09318499999999,9999.0,9999.0
510955.0,1186285.0,245,333,96863,2007-05-01,2007-05-31,-89.03655,9999.0,9999.0
511955.0,1186285.0,245,334,96864,2007-05-01,2007-05-31,-62.63511999999999,9999.0,9999.0
512955.0,1186285.0,245,335,96865,2007-05-01,2007-05-31,-160.22939,9999.0,9999.0
513955.0,1186285.0,245,336,96866,2007-05-01,2007-05-31,-39.329029999999996,9999.0,9999.0
514955.0,1186285.0,245,337,96867,2007-05-01,2007-05-31,-61.178493,9999.0,9999.0
515955.0,1186285.0,245,338,96868,2007-05-01,2007-05-31,-23.306093,9999.0,9999.0
516955.0,1186285.0,245,339,96869,2007-05-01,2007-05-31,-225.32257,9999.0,9999.0
517955.0,1186285.0,245,340,96870,2007-05-01,2007-05-31,-105.878845,9999.0,9999.0
518955.0,1186285.0,245,341,96871,2007-05-01,2007-05-31,-75.7448,9999.0,9999.0
519955.0,1186285.0,245,342,96872,2007-05-01,2007-05-31,-49.525448,9999.0,9999.0
520955.0,1186285.0,245,343,96873,2007-05-01,2007-05-31,-157.31611999999998,9999.0,9999.0
530955.0,1186285.0,245,353,96883,2007-05-01,2007-05-31,-39.329029999999996,9999.0,9999.0
531955.0,1186285.0,245,354,96884,2007-05-01,2007-05-31,-275.30322,9999.0,9999.0
534955.0,1186285.0,245,357,96887,2007-05-01,2007-05-31,-117.9871,9999.0,9999.0
499955.0,1187285.0,246,322,97246,2007-05-01,2007-05-31,-98.09498599999999,9999.0,9999.0
500955.0,1187285.0,246,323,97247,2007-05-01,2007-05-31,-34.959140000000005,9999.0,9999.0
501955.0,1187285.0,246,324,97248,2007-05-01,2007-05-31,-65.13871,9999.0,9999.0
503955.0,1187285.0,246,326,97250,2007-05-01,2007-05-31,-106.33404499999999,9999.0,9999.0
504955.0,1187285.0,246,327,97251,2007-05-01,2007-05-31,-32.04588,9999.0,9999.0
505955.0,1187285.0,246,328,97252,2007-05-01,2007-05-31,-126.362724,9999.0,9999.0
507955.0,1187285.0,246,330,97254,2007-05-01,2007-05-31,-5.8265233,9999.0,9999.0
509955.0,1187285.0,246,332,97256,2007-05-01,2007-05-31,-49.525448,9999.0,9999.0
510955.0,1187285.0,246,333,97257,2007-05-01,2007-05-31,-71.3749,9999.0,9999.0
512955.0,1187285.0,246,335,97259,2007-05-01,2007-05-31,-32.04588,9999.0,9999.0
513955.0,1187285.0,246,336,97260,2007-05-01,2007-05-31,-27.357346000000003,9999.0,9999.0
514955.0,1187285.0,246,337,97261,2007-05-01,2007-05-31,-34.959140000000005,9999.0,9999.0
515955.0,1187285.0,246,338,97262,2007-05-01,2007-05-31,-14.566308,9999.0,9999.0
516955.0,1187285.0,246,339,97263,2007-05-01,2007-05-31,-418.05304,9999.0,9999.0
517955.0,1187285.0,246,340,97264,2007-05-01,2007-05-31,-20.392832000000002,9999.0,9999.0
518955.0,1187285.0,246,341,97265,2007-05-01,2007-05-31,-259.3258,9999.0,9999.0
519955.0,1187285.0,246,342,97266,2007-05-01,2007-05-31,-75.7448,9999.0,9999.0
531955.0,1187285.0,246,354,97278,2007-05-01,2007-05-31,-157.31611999999998,9999.0,9999.0
533955.0,1187285.0,246,356,97280,2007-05-01,2007-05-31,-78.65805999999999,9999.0,9999.0
534955.0,1187285.0,246,357,97281,2007-05-01,2007-05-31,-39.329029999999996,9999.0,9999.0
499955.0,1188285.0,247,322,97640,2007-05-01,2007-05-31,-42.242294,9999.0,9999.0
500955.0,1188285.0,247,323,97641,2007-05-01,2007-05-31,-34.959140000000005,9999.0,9999.0
501955.0,1188285.0,247,324,97642,2007-05-01,2007-05-31,-73.92401,9999.0,9999.0
503955.0,1188285.0,247,326,97644,2007-05-01,2007-05-31,-42.743008,9999.0,9999.0
504955.0,1188285.0,247,327,97645,2007-05-01,2007-05-31,-189.362,9999.0,9999.0
505955.0,1188285.0,247,328,97646,2007-05-01,2007-05-31,-195.18854,9999.0,9999.0
506955.0,1188285.0,247,329,97647,2007-05-01,2007-05-31,-14.566308,9999.0,9999.0
507955.0,1188285.0,247,330,97648,2007-05-01,2007-05-31,-106.83476999999999,9999.0,9999.0
509955.0,1188285.0,247,332,97650,2007-05-01,2007-05-31,-107.79068000000001,9999.0,9999.0
510955.0,1188285.0,247,333,97651,2007-05-01,2007-05-31,-238.88745,9999.0,9999.0
511955.0,1188285.0,247,334,97652,2007-05-01,2007-05-31,-49.525448,9999.0,9999.0
512955.0,1188285.0,247,335,97653,2007-05-01,2007-05-31,-103.96703000000001,9999.0,9999.0
513955.0,1188285.0,247,336,97654,2007-05-01,2007-05-31,-153.67455,9999.0,9999.0
514955.0,1188285.0,247,337,97655,2007-05-01,2007-05-31,-14.566308,9999.0,9999.0
515955.0,1188285.0,247,338,97656,2007-05-01,2007-05-31,-101.96415999999999,9999.0,9999.0
516955.0,1188285.0,247,339,97657,2007-05-01,2007-05-31,-75.7448,9999.0,9999.0
517955.0,1188285.0,247,340,97658,2007-05-01,2007-05-31,-199.55841,9999.0,9999.0
518955.0,1188285.0,247,341,97659,2007-05-01,2007-05-31,-34.959140000000005,9999.0,9999.0
519955.0,1188285.0,247,342,97660,2007-05-01,2007-05-31,-12.654481,9999.0,9999.0
520955.0,1188285.0,247,343,97661,2007-05-01,2007-05-31,-105.69678,9999.0,9999.0
521955.0,1188285.0,247,344,97662,2007-05-01,2007-05-31,-70.64659,9999.0,9999.0
526955.0,1188285.0,247,349,97667,2007-05-01,2007-05-31,-589.9355,9999.0,9999.0
527955.0,1188285.0,247,350,97668,2007-05-01,2007-05-31,-157.31611999999998,9999.0,9999.0
532955.0,1188285.0,247,355,97673,2007-05-01,2007-05-31,-353.96127,9999.0,9999.0
533955.0,1188285.0,247,356,97674,2007-05-01,2007-05-31,-275.30322,9999.0,9999.0
499955.0,1189285.0,248,322,98034,2007-05-01,2007-05-31,-138.37993,9999.0,9999.0
500955.0,1189285.0,248,323,98035,2007-05-01,2007-05-31,-29.132616,9999.0,9999.0
501955.0,1189285.0,248,324,98036,2007-05-01,2007-05-31,-34.959140000000005,9999.0,9999.0
502955.0,1189285.0,248,325,98037,2007-05-01,2007-05-31,-125.27025,9999.0,9999.0
503955.0,1189285.0,248,326,98038,2007-05-01,2007-05-31,-39.829746,9999.0,9999.0
504955.0,1189285.0,248,327,98039,2007-05-01,2007-05-31,-209.75485,9999.0,9999.0
505955.0,1189285.0,248,328,98040,2007-05-01,2007-05-31,-215.58136000000002,9999.0,9999.0
506955.0,1189285.0,248,329,98041,2007-05-01,2007-05-31,-64.09176,9999.0,9999.0
507955.0,1189285.0,248,330,98042,2007-05-01,2007-05-31,-106.83476999999999,9999.0,9999.0
508955.0,1189285.0,248,331,98043,2007-05-01,2007-05-31,-19.482437,9999.0,9999.0
509955.0,1189285.0,248,332,98044,2007-05-01,2007-05-31,-47.613620000000004,9999.0,9999.0
510955.0,1189285.0,248,333,98045,2007-05-01,2007-05-31,-139.83656000000002,9999.0,9999.0
511955.0,1189285.0,248,334,98046,2007-05-01,2007-05-31,-49.525448,9999.0,9999.0
512955.0,1189285.0,248,335,98047,2007-05-01,2007-05-31,-197.14587,9999.0,9999.0
513955.0,1189285.0,248,336,98048,2007-05-01,2007-05-31,-34.959140000000005,9999.0,9999.0
514955.0,1189285.0,248,337,98049,2007-05-01,2007-05-31,-2.9132617,9999.0,9999.0
515955.0,1189285.0,248,338,98050,2007-05-01,2007-05-31,-17.479570000000002,9999.0,9999.0
517955.0,1189285.0,248,340,98052,2007-05-01,2007-05-31,-11.744086,9999.0,9999.0
518955.0,1189285.0,248,341,98053,2007-05-01,2007-05-31,-50.891037,9999.0,9999.0
519955.0,1189285.0,248,342,98054,2007-05-01,2007-05-31,-52.84839,9999.0,9999.0
520955.0,1189285.0,248,343,98055,2007-05-01,2007-05-31,-37.189606,9999.0,9999.0
521955.0,1189285.0,248,344,98056,2007-05-01,2007-05-31,-37.189606,9999.0,9999.0
524955.0,1189285.0,248,347,98059,2007-05-01,2007-05-31,-589.9355,9999.0,9999.0
499955.0,1190285.0,249,322,98428,2007-05-01,2007-05-31,-4.9161285999999995,9999.0,9999.0
500955.0,1190285.0,249,323,98429,2007-05-01,2007-05-31,-52.438713,9999.0,9999.0
501955.0,1190285.0,249,324,98430,2007-05-01,2007-05-31,-262.19354,9999.0,9999.0
502955.0,1190285.0,249,325,98431,2007-05-01,2007-05-31,-219.1319,9999.0,9999.0
503955.0,1190285.0,249,326,98432,2007-05-01,2007-05-31,-70.05484,9999.0,9999.0
504955.0,1190285.0,249,327,98433,2007-05-01,2007-05-31,-256.36703,9999.0,9999.0
505955.0,1190285.0,249,328,98434,2007-05-01,2007-05-31,-201.01505,9999.0,9999.0
507955.0,1190285.0,249,330,98436,2007-05-01,2007-05-31,-20.392832000000002,9999.0,9999.0
508955.0,1190285.0,249,331,98437,2007-05-01,2007-05-31,-72.83154,9999.0,9999.0
510955.0,1190285.0,249,333,98439,2007-05-01,2007-05-31,-29.132616,9999.0,9999.0
511955.0,1190285.0,249,334,98440,2007-05-01,2007-05-31,-46.657707,9999.0,9999.0
512955.0,1190285.0,249,335,98441,2007-05-01,2007-05-31,-93.22437,9999.0,9999.0
513955.0,1190285.0,249,336,98442,2007-05-01,2007-05-31,-45.201073,9999.0,9999.0
514955.0,1190285.0,249,337,98443,2007-05-01,2007-05-31,-7.8293905,9999.0,9999.0
515955.0,1190285.0,249,338,98444,2007-05-01,2007-05-31,-876.9828,9999.0,9999.0
516955.0,1190285.0,249,339,98445,2007-05-01,2007-05-31,-589.9355,9999.0,9999.0
517955.0,1190285.0,249,340,98446,2007-05-01,2007-05-31,-169.06021,9999.0,9999.0
518955.0,1190285.0,249,341,98447,2007-05-01,2007-05-31,-39.146954,9999.0,9999.0
519955.0,1190285.0,249,342,98448,2007-05-01,2007-05-31,-3.9146953,9999.0,9999.0
521955.0,1190285.0,249,344,98450,2007-05-01,2007-05-31,-37.189606,9999.0,9999.0
522955.0,1190285.0,249,345,98451,2007-05-01,2007-05-31,-11.744086,9999.0,9999.0
523955.0,1190285.0,249,346,98452,2007-05-01,2007-05-31,-68.507164,9999.0,9999.0
524955.0,1190285.0,249,347,98453,2007-05-01,2007-05-31,-39.329029999999996,9999.0,9999.0
499955.0,1191285.0,250,322,98822,2007-05-01,2007-05-31,-226.73369,9999.0,9999.0
500955.0,1191285.0,250,323,98823,2007-05-01,2007-05-31,-176.79855,9999.0,9999.0
501955.0,1191285.0,250,324,98824,2007-05-01,2007-05-31,-157.58923000000001,9999.0,9999.0
502955.0,1191285.0,250,325,98825,2007-05-01,2007-05-31,-86.48746,9999.0,9999.0
503955.0,1191285.0,250,326,98826,2007-05-01,2007-05-31,-66.09461999999999,9999.0,9999.0
504955.0,1191285.0,250,327,98827,2007-05-01,2007-05-31,-67.00501,9999.0,9999.0
505955.0,1191285.0,250,328,98828,2007-05-01,2007-05-31,-40.785664000000004,9999.0,9999.0
506955.0,1191285.0,250,329,98829,2007-05-01,2007-05-31,-99.050896,9999.0,9999.0
507955.0,1191285.0,250,330,98830,2007-05-01,2007-05-31,-93.22437,9999.0,9999.0
508955.0,1191285.0,250,331,98831,2007-05-01,2007-05-31,-17.479570000000002,9999.0,9999.0
509955.0,1191285.0,250,332,98832,2007-05-01,2007-05-31,-142.74982,9999.0,9999.0
513955.0,1191285.0,250,336,98836,2007-05-01,2007-05-31,-117.9871,9999.0,9999.0
514955.0,1191285.0,250,337,98837,2007-05-01,2007-05-31,-78.65805999999999,9999.0,9999.0
515955.0,1191285.0,250,338,98838,2007-05-01,2007-05-31,-2556.387,9999.0,9999.0
516955.0,1191285.0,250,339,98839,2007-05-01,2007-05-31,-1848.4644,9999.0,9999.0
517955.0,1191285.0,250,340,98840,2007-05-01,2007-05-31,-117.9871,9999.0,9999.0
519955.0,1191285.0,250,342,98842,2007-05-01,2007-05-31,-78.65805999999999,9999.0,9999.0
520955.0,1191285.0,250,343,98843,2007-05-01,2007-05-31,-41.1043,9999.0,9999.0
521955.0,1191285.0,250,344,98844,2007-05-01,2007-05-31,-86.1233,9999.0,9999.0
522955.0,1191285.0,250,345,98845,2007-05-01,2007-05-31,-19.573477,9999.0,9999.0
523955.0,1191285.0,250,346,98846,2007-05-01,2007-05-31,-45.018993,9999.0,9999.0
499955.0,1192285.0,251,322,99216,2007-05-01,2007-05-31,-22.577778,9999.0,9999.0
500955.0,1192285.0,251,323,99217,2007-05-01,2007-05-31,-4.9161285999999995,9999.0,9999.0
501955.0,1192285.0,251,324,99218,2007-05-01,2007-05-31,-101.00823000000001,9999.0,9999.0
502955.0,1192285.0,251,325,99219,2007-05-01,2007-05-31,-3.9146953,9999.0,9999.0
503955.0,1192285.0,251,326,99220,2007-05-01,2007-05-31,-84.71219,9999.0,9999.0
504955.0,1192285.0,251,327,99221,2007-05-01,2007-05-31,-84.48459,9999.0,9999.0
505955.0,1192285.0,251,328,99222,2007-05-01,2007-05-31,-46.612186,9999.0,9999.0
506955.0,1192285.0,251,329,99223,2007-05-01,2007-05-31,-116.530464,9999.0,9999.0
507955.0,1192285.0,251,330,99224,2007-05-01,2007-05-31,-291.32617,9999.0,9999.0
508955.0,1192285.0,251,331,99225,2007-05-01,2007-05-31,-46.612186,9999.0,9999.0
509955.0,1192285.0,251,332,99226,2007-05-01,2007-05-31,-77.74767,9999.0,9999.0
